# MsuH m_ini logL logTe M_ass b_ass y_ass m_app b-y dist abs_dist ID_parent age_parent
0.22 1.4527 0.724 3.8167 2.931 3.217 2.913 7.31641056357 0.327353653846 72.8634 72.8634 2075708401.0 1.95539
0.11 1.4677 0.798 3.8196 2.75 3.027 2.732 7.25516590193 0.319632467949 76.8533 76.8533 3147756454.0 2.008439
0.11 0.95695 -0.218 3.7403 5.414 5.85 5.39 6.15543769213 0.464480608974 -13.9795 13.9795 3148514837.0 1.170514
0.51 1.26975 0.28 3.7869 4.059 4.416 4.039 7.43900301445 0.391878589744 46.4212 46.4212 4222991307.0 0.5594459
-0.21 0.62093 -0.997 3.6274 7.963 8.646 7.898 4.61120792903 0.74868400641 -2.1341 2.1341 2076292289.0 0.7267714
-1.22 0.712 -0.176 3.7753 5.328 5.689 5.312 5.89145968358 0.381130096154 -12.8859 12.8859 1001004085.0 12.24471
0.44 1.21397 0.274 3.7785 4.088 4.462 4.068 7.33879119321 0.408036057692 43.7925 43.7925 4221468260.0 2.402196
0.11 1.49449 0.781 3.8424 2.784 3.017 2.766 7.29471768337 0.275693365385 77.0433 77.0433 2074050322.0 1.471394
0.28 2.11395 1.407 3.6963 1.485 2.067 1.462 6.30355389372 0.633306923077 88.3176 88.3176 4223782883.0 1.108317
0.28 1.55128 0.873 3.7731 2.602 2.982 2.583 2.83674379788 0.402552852564 -11.0849 11.0849 4222830008.0 2.651467
0.17 2.27783 1.454 3.9853 1.306 1.305 1.291 7.17084311558 0.0587593910256 -139.6493 139.6493 2074314551.0 0.2001213
0.4 1.13024 0.129 3.7672 4.474 4.869 4.453 6.85193849571 0.42545224359 -29.491 29.491 4222659285.0 2.984095
0.22 1.66287 0.875 3.8766 2.529 2.698 2.511 5.70683473919 0.200581185897 -42.3733 42.3733 4221377897.0 0.3424282
-0.31 0.93612 -0.084 3.7743 5.038 5.402 5.019 6.44775693673 0.389081378205 18.9739 18.9739 1002346628.0 1.411529
0.33 1.41888 0.661 3.7961 3.101 3.432 3.083 5.65509051166 0.359239391026 -31.9469 31.9469 2075219388.0 2.574188
0.44 0.85676 -0.535 3.6865 6.425 6.973 6.375 6.683303263 0.601591410256 -11.2052 11.2052 4222677325.0 1.603893
0.4 2.33466 1.558 3.9262 0.836 0.889 0.821 7.1081371052 0.121332660256 -166.3979 166.3979 4224205271.0 0.5884517
0.07 1.30155 0.565 3.8096 3.349 3.648 3.331 5.0137725473 0.323831826923 21.3153 21.3153 4224803849.0 2.644719
0.07 1.78 1.073 3.9149 2.064 2.155 2.048 4.02605997659 0.114823044872 -24.4079 24.4079 3150408197.0 0.4771632
0.33 1.99763 1.221 3.9122 1.668 1.759 1.652 5.22802522047 0.123135480769 50.3427 50.3427 3149645039.0 0.4776539
0.28 0.83182 -0.586 3.6838 6.567 7.11 6.516 5.3902402606 0.595859230769 5.8008 5.8008 2075185289.0 0.1999977
-0.21 0.69014 -0.77 3.6665 7.124 7.682 7.069 5.88788759558 0.614809230769 -5.6448 5.6448 1002012527.0 1.347021
0.28 2.62839 1.867 3.9089 0.038 0.111 0.022 1.38380713432 0.0949063782051 18.4279 18.4279 3149559205.0 0.5633465
-0.35 0.99558 0.08 3.7931 4.615 4.944 4.597 7.25149188468 0.357629455128 -33.1639 33.1639 1001409065.0 1.731981
0.4 1.78045 1.068 3.8307 2.041 2.298 2.023 5.35964496129 0.2894725 -45.1542 45.1542 4222647182.0 1.138237
0.17 1.0718 0.059 3.7685 4.659 5.042 4.638 5.18189542831 0.408054102564 -12.6488 12.6488 3151065134.0 2.594719
-0.04 0.95294 -0.16 3.7536 5.244 5.651 5.222 7.35127243435 0.437357660256 26.0759 26.0759 1001189493.0 1.394943
0.17 1.22178 0.362 3.7967 3.863 4.189 3.844 4.67430692738 0.349626153846 14.4336 14.4336 2076805762.0 2.378524
0.28 1.89502 1.189 3.8775 1.729 1.888 1.711 5.5792813678 0.195383589744 -57.3568 57.3568 2074357351.0 0.8632699
-0.04 1.26003 0.567 3.8073 3.354 3.656 3.336 6.60351101789 0.334027948718 -43.7672 43.7672 2075615005.0 2.794906
-0.51 1.17926 0.596 3.8445 3.299 3.529 3.282 5.12286859919 0.254345737179 22.9187 22.9187 1000043185.0 2.231613
0.28 1.18593 0.284 3.7828 4.067 4.426 4.047 5.61291501504 0.385471282051 -20.1904 20.1904 4222214407.0 2.705148
-0.41 1.14287 0.497 3.8292 3.55 3.809 3.533 6.76155733583 0.289789615385 43.0236 43.0236 3150016596.0 2.410157
0.17 1.17253 0.286 3.7886 4.062 4.405 4.043 5.70236022379 0.368756185897 -21.0793 21.0793 2074505791.0 2.949548
0.07 1.58374 0.898 3.8661 2.484 2.671 2.466 7.20921158577 0.232160608974 -84.7411 84.7411 2075959235.0 1.007084
-0.31 1.79692 1.377 3.9036 1.301 1.401 1.285 6.96957093864 0.157106378205 128.2519 128.2519 2075207275.0 1.103528
-0.41 0.62518 -0.884 3.654 7.482 8.064 7.424 6.40519697148 0.641946570513 -6.0733 6.0733 1000474550.0 3.125197
0.56 1.94956 1.147 3.885 1.816 1.963 1.798 7.25762813144 0.202233782051 116.1694 116.1694 4223804964.0 0.5084403
0.17 0.91275 -0.333 3.7217 5.754 6.227 5.725 7.35175414569 0.508626153846 20.6736 20.6736 4221572104.0 1.598249
0.0 0.65613 -0.945 3.6248 7.872 8.565 7.804 6.33027753372 0.76257224359 -4.9054 4.9054 4224109621.0 3.871374
0.28 1.24731 0.405 3.7872 3.758 4.107 3.738 5.67304426323 0.376657307692 -23.8908 23.8908 3150287792.0 3.107616
0.07 1.31689 0.757 3.7952 2.878 3.203 2.86 2.78370384347 0.346055480769 -9.5331 9.5331 1000324117.0 3.571255
0.33 1.65032 0.872 3.8517 2.531 2.748 2.513 4.59828896464 0.243206955128 -25.6057 25.6057 3149691529.0 0.8219488
0.17 1.32049 0.455 3.814 3.614 3.907 3.596 4.64731625931 0.316120512821 15.976 15.976 1002472776.0 0.8272673
0.07 0.99129 -0.081 3.7574 5.035 5.437 5.013 7.54115554245 0.43401900641 -31.2593 31.2593 4224463172.0 2.557706
0.51 1.21441 0.299 3.7704 4.035 4.429 4.015 5.48985975103 0.420207884615 -19.3686 19.3686 4223983819.0 3.049703
0.51 0.89816 -0.437 3.701 6.096 6.622 6.054 2.72856862132 0.568679102564 -2.1188 2.1188 4222937125.0 0.03469139
-0.21 2.03403 1.616 3.8654 0.681 0.85 0.664 6.13795113073 0.223483974359 116.95 116.95 1003542333.0 0.8519175
-0.04 1.0633 0.083 3.7821 4.593 4.945 4.573 3.80962325491 0.374227307692 -6.9492 6.9492 1000572606.0 1.347733
0.22 0.93134 -0.267 3.7278 5.567 6.032 5.539 7.2374849607 0.499849647436 -21.3709 21.3709 3148280923.0 3.137935
0.44 1.31608 0.426 3.7941 3.686 4.026 3.667 6.64284260616 0.371289807692 38.3442 38.3442 4223934597.0 1.704821
-1.92 0.6744 -0.298 3.77 5.67 6.047 5.655 7.33372298497 0.398828557692 21.3051 21.3051 1003132303.0 12.29333
-0.04 0.65436 -0.941 3.6276 7.836 8.519 7.769 6.8156487567 0.751997692308 6.2328 6.2328 2075615005.0 2.794906
-0.45 1.13556 0.446 3.8315 3.682 3.937 3.665 5.76646055172 0.280271346154 -25.8066 25.8066 1001085008.0 1.940776
0.51 2.07491 1.304 3.8897 1.427 1.559 1.409 6.99445936996 0.189336121795 122.7287 122.7287 4221321866.0 0.6646152
0.0 1.01476 -0.007 3.7687 4.833 5.212 4.813 3.95421673049 0.401131858974 6.6514 6.6514 2076978196.0 2.279698
0.11 1.26511 0.371 3.8091 3.836 4.137 3.817 6.56273279269 0.331073429487 34.5491 34.5491 2074765096.0 0.5094183
-0.72 0.71341 -0.469 3.7336 6.087 6.522 6.066 3.24603561775 0.456865192308 2.6994 2.6994 3151043275.0 5.079392
0.22 1.18418 0.247 3.7875 4.158 4.505 4.138 3.83977659056 0.369757275641 8.6027 8.6027 3150082859.0 1.697558
0.28 1.65146 0.927 3.8416 2.399 2.634 2.381 4.72878500067 0.262247660256 -28.8527 28.8527 3148499037.0 1.27998
-0.21 1.25905 0.804 3.7761 2.8 3.159 2.782 6.76426884131 0.396347564103 60.3644 60.3644 1001613519.0 3.755949
-0.21 0.87884 -0.264 3.7471 5.525 5.941 5.503 1.17140986563 0.438431378205 1.3459 1.3459 4222413740.0 1.264742
-0.31 1.09099 0.24 3.8096 4.2 4.498 4.182 7.59556792189 0.330983365385 -46.7481 46.7481 2075207275.0 1.103528
0.07 1.33424 0.55 3.8238 3.376 3.648 3.359 5.30525108335 0.296707019231 -24.0459 24.0459 3148532441.0 1.352007
0.0 1.08325 0.178 3.7857 4.347 4.693 4.328 5.91919021844 0.371549326923 -20.4339 20.4339 3148113461.0 3.135959
-0.51 0.95211 0.139 3.7988 4.474 4.791 4.456 3.45368369586 0.336997724359 -6.2329 6.2329 1001951307.0 3.710919
0.07 1.86473 1.26 3.8852 1.568 1.708 1.551 -1.62503394226 0.157735833333 -2.2958 2.2958 4223800315.0 1.028943
-0.04 1.44399 0.792 3.8459 2.766 2.992 2.749 5.49621639103 0.254090929487 -34.6037 34.6037 1002828956.0 1.506115
0.44 1.38456 0.586 3.7809 3.302 3.671 3.283 4.37836542474 0.393222275641 16.2935 16.2935 3149258318.0 2.849109
-0.14 1.33502 0.901 3.7856 2.542 2.883 2.524 4.47008206764 0.366702916667 -24.0331 24.0331 2074942673.0 3.28467
-0.25 1.25595 0.812 3.8107 2.75 3.04 2.733 5.61554697875 0.31879224359 -36.7918 36.7918 2074785179.0 3.624348
-0.14 1.1901 0.455 3.8162 3.639 3.924 3.622 7.07138307734 0.317234070513 -47.5303 47.5303 2075075114.0 2.158377
0.0 0.88168 -0.329 3.7281 5.728 6.184 5.702 1.81482959314 0.482528301282 1.6483 1.6483 2074497009.0 2.082373
-0.1 0.71127 -0.726 3.6687 7.001 7.558 6.946 6.44748386591 0.614475128205 7.7224 7.7224 3148495517.0 3.417071
-0.14 1.81109 1.162 3.9533 1.932 1.962 1.916 7.51463371561 0.0855971153846 123.543 123.543 2074957961.0 0.3674578
-0.62 1.0793 0.536 3.8317 3.464 3.716 3.447 2.42353613027 0.270979326923 6.1755 6.1755 1000414700.0 3.941169
0.4 5.655 3.127 4.2009 -1.751 -1.825 -1.762 7.25638682334 0.0980099038462 502.3509 502.3509 3150637197.0 0.01388184
-0.14 1.35596 0.718 3.8412 2.962 3.198 2.945 6.05166648898 0.266050737179 40.7183 40.7183 1002639117.0 1.793216
-0.1 1.22755 0.572 3.8005 3.352 3.665 3.334 5.02343901739 0.337852628205 21.3802 21.3802 1000164909.0 3.502941
0.4 1.25717 0.318 3.7892 3.967 4.316 3.948 6.83350710234 0.379797371795 -36.8078 36.8078 4222320491.0 1.59025
0.4 0.89642 -0.455 3.7001 6.146 6.667 6.105 5.25440798607 0.564119358974 6.6124 6.6124 3149383842.0 0.5560317
0.22 1.49215 0.732 3.834 2.901 3.153 2.883 7.5109996754 0.29580724359 -80.5186 80.5186 3148684599.0 1.237818
0.33 1.69178 0.939 3.8508 2.361 2.579 2.344 5.37569161762 0.247615705128 39.361 39.361 4222297794.0 1.128905
-0.31 0.63334 -0.917 3.6455 7.627 8.239 7.565 7.24589591465 0.676678878205 -8.3581 8.3581 2075382431.0 0.8684596
0.07 1.00288 -0.061 3.7601 4.981 5.378 4.96 6.32801893033 0.423909647436 18.4381 18.4381 3147623157.0 2.254295
0.0 1.70056 0.963 3.9159 2.345 2.438 2.329 6.1357265921 0.126898717949 55.844 55.844 2077227004.0 0.1546111
0.0 1.17893 0.387 3.8022 3.808 4.121 3.789 7.0295874455 0.345852211538 43.2189 43.2189 2076581098.0 2.716585
0.4 1.39267 0.616 3.7754 3.237 3.616 3.217 6.83881316524 0.415441762821 -51.2983 51.2983 4223584361.0 3.150004
-0.1 1.40616 1.178 3.6953 2.069 2.623 2.046 3.79064538846 0.584011314103 21.8753 21.8753 1001470018.0 3.256766
0.28 1.17972 0.139 3.7789 4.437 4.803 4.417 2.5570319988 0.387345897436 -4.1992 4.1992 2075185289.0 0.1999977
0.0 2.29719 1.589 3.9901 0.999 0.994 0.984 6.45296719413 0.0474351282051 116.7976 116.7976 3150921611.0 0.3468465
-0.1 1.31068 0.62 3.8318 3.211 3.465 3.193 3.37234784284 0.275435352564 10.7183 10.7183 1002639117.0 1.793216
-0.1 0.86268 -0.343 3.7312 5.757 6.204 5.732 7.43585227543 0.478875833333 21.4526 21.4526 2076864655.0 1.620586
-0.04 0.7879 -0.528 3.6994 6.333 6.835 6.296 6.63849649812 0.542669903846 -11.4501 11.4501 1001327581.0 3.598679
-0.04 1.45597 0.871 3.8207 2.578 2.85 2.56 -1.3310871987 0.290529294872 1.6514 1.6514 2076978196.0 2.279698
0.4 1.63887 0.87 3.8358 2.537 2.786 2.519 7.4020840197 0.295895576923 -90.1542 90.1542 4222647182.0 1.138237
-0.04 1.00583 -0.046 3.7679 4.934 5.314 4.914 6.33800027155 0.406065416667 -18.9241 18.9241 1001189493.0 1.394943
0.22 1.63915 2.377 5.042 5.385 5.227 5.38 6.59899877873 -0.147438717949 17.3512 17.3512 3151065134.0 2.594719
-0.35 0.86249 -0.246 3.7555 5.471 5.868 5.45 3.99254998962 0.419618621795 -5.0501 5.0501 3148579871.0 1.43852
0.17 1.42249 0.736 3.7799 2.943 3.304 2.924 4.98476204627 0.388112147436 25.3099 25.3099 3148105378.0 3.166014
-0.41 0.99434 0.278 3.8019 4.116 4.426 4.099 7.08233742169 0.339342724359 38.5093 38.5093 2074800958.0 4.65056
0.33 0.97174 -0.229 3.7303 5.463 5.929 5.436 6.0683020175 0.497209967949 -13.1351 13.1351 4223888099.0 2.288159
-0.66 1.30848 0.863 3.8885 2.618 2.763 2.601 7.25611721162 0.188131410256 81.53 81.53 1000382214.0 2.106123
0.0 1.38711 1.039 3.6942 2.423 2.981 2.398 7.55785115022 0.615546666667 101.5456 101.5456 2076063487.0 3.612802
0.0 1.32312 0.548 3.8275 3.387 3.651 3.369 6.45100798787 0.294900224359 -40.2487 40.2487 2076793744.0 1.237102
0.22 0.70034 -0.9 3.6267 7.769 8.461 7.698 6.83748519876 0.765080865385 6.4923 6.4923 3150809288.0 2.143655
0.33 1.66183 0.979 3.7971 2.299 2.627 2.281 4.07874318346 0.353199487179 -22.4624 22.4624 3148799727.0 1.928475
-0.21 0.76508 -0.542 3.7051 6.347 6.835 6.314 6.60952617162 0.524598365385 11.2269 11.2269 2076133821.0 1.917095
0.69 1.07438 -0.081 3.7455 5.038 5.492 5.014 7.18005743515 0.48649099359 -26.4919 26.4919 4222745860.0 0.4840087
-0.04 1.26181 0.515 3.8191 3.478 3.758 3.46 6.99825453201 0.313849166667 49.4494 49.4494 2075939544.0 1.987604
0.0 2.93043 2.025 4.0605 0.258 0.223 0.245 7.54876413902 0.0598340064103 255.3221 255.3221 3147649858.0 0.2482806
0.07 0.9895 -0.105 3.7554 5.097 5.503 5.076 7.49164552602 0.436524262821 29.7157 29.7157 3148440530.0 2.028563
0.17 1.54269 0.872 3.8216 2.558 2.832 2.54 6.10050738275 0.30800875 -49.9473 49.9473 3150781034.0 1.779672
0.17 1.67899 1.061 3.7936 2.107 2.437 2.089 -1.5514180713 0.34859400641 1.8533 1.8533 3147756454.0 2.008439
-1.06 1.01026 0.542 3.8496 3.467 3.687 3.45 7.37013253123 0.255824583333 58.7327 58.7327 1000596880.0 4.44327
0.56 2.19092 1.449 3.8713 1.049 1.217 1.032 7.26521379369 0.23707099359 162.4615 162.4615 4223690427.0 0.8265432
0.11 1.90176 1.277 3.8859 1.521 1.66 1.504 0.540292426882 0.158034391026 -6.3473 6.3473 2075450640.0 0.8905441
-0.35 2.26291 1.81 3.9648 0.361 0.371 0.347 6.77632675341 0.0806935897436 176.884 176.884 1001837891.0 0.5494467
-0.21 1.27584 1.093 3.6991 2.266 2.804 2.244 7.59764425384 0.595483974359 -110.71 110.71 1000725113.0 3.896635
0.4 1.20868 0.209 3.7807 4.251 4.618 4.231 6.58086126 0.396247980769 28.8537 28.8537 2074133575.0 1.059183
0.28 1.91159 1.261 3.8204 1.57 1.843 1.552 6.52608655566 0.32108099359 -93.8527 93.8527 3148499037.0 1.27998
-0.04 1.4998 0.877 3.8506 2.548 2.763 2.53 6.85937244144 0.255595416667 70.4977 70.4977 1001724550.0 1.637267
0.11 0.93757 -0.243 3.736 5.488 5.932 5.463 7.33359211436 0.476418814103 -23.1467 23.1467 3147756454.0 2.008439
0.28 1.79462 1.012 3.8919 2.181 2.317 2.163 3.90807314865 0.161028685897 -21.9295 21.9295 4223386863.0 0.4632261
0.11 1.25256 0.475 3.8002 3.578 3.895 3.56 5.44466356196 0.342490384615 23.37 23.37 3149250268.0 2.795801
0.17 0.93788 -0.249 3.7321 5.512 5.966 5.485 7.27128456087 0.488132660256 22.2539 22.2539 3148464945.0 2.895168
-0.62 0.71899 -0.496 3.727 6.166 6.612 6.143 6.41851031445 0.472581891026 11.1755 11.1755 1000414700.0 3.941169
-0.31 1.27804 0.701 3.8357 3.021 3.265 3.003 7.52623026153 0.286633173077 -76.8555 76.8555 3149551695.0 2.373968
0.22 0.76364 -0.726 3.6637 7.046 7.628 6.985 7.29540274106 0.646576794872 -11.1596 11.1596 4222067868.0 0.9748649
-0.04 1.26082 0.519 3.8183 3.468 3.749 3.45 7.26305396044 0.316933525641 55.9526 55.9526 3148913305.0 1.94588
0.28 1.64124 0.874 3.8554 2.527 2.737 2.51 5.80803036257 0.241228942308 44.3943 44.3943 3149691529.0 0.8219488
0.4 1.33128 0.489 3.7933 3.533 3.873 3.514 7.34684996095 0.377085480769 56.4267 56.4267 3150185493.0 2.253607
0.4 1.43899 0.69 3.7699 3.063 3.455 3.044 3.15537548455 0.414328461538 -10.3848 10.3848 4222849417.0 3.062489
-0.35 0.70042 -0.653 3.6912 6.688 7.194 6.649 4.42169847139 0.546126891026 -3.5159 3.5159 3149405024.0 3.960458
-0.92 0.80236 -0.191 3.7791 5.345 5.699 5.328 7.14073279361 0.378252147436 22.6267 22.6267 1002680893.0 3.227073
0.56 0.87602 -0.458 3.6955 6.178 6.717 6.133 4.52239366659 0.585492083333 4.6553 4.6553 4222227473.0 3.440413
-0.04 1.33493 0.572 3.8336 3.326 3.579 3.309 4.80936068981 0.276289166667 19.6222 19.6222 4222408863.0 1.017896
-0.04 0.81107 -0.521 3.7036 6.3 6.794 6.263 4.37167754115 0.532316314103 -4.1069 4.1069 2075657957.0 0.3524911
-0.25 1.0861 0.305 3.8065 4.03 4.333 4.012 7.40379776805 0.335837019231 -46.2915 46.2915 3148325066.0 2.67709
0.07 1.91304 1.216 3.9336 1.735 1.789 1.719 5.88595794639 0.091033525641 65.6246 65.6246 4221958665.0 0.4527079
0.17 1.02861 -0.021 3.759 4.877 5.28 4.856 6.78902817124 0.431646794872 -23.858 23.858 2074710444.0 3.182009
0.0 1.88326 1.229 3.9311 1.698 1.755 1.682 7.46228289726 0.115851185897 -133.6957 133.6957 3150723215.0 0.6137782
0.11 0.76528 -0.684 3.6718 6.881 7.437 6.824 7.1030269945 0.616532211538 11.0205 11.0205 3148514837.0 1.170514
0.0 0.83928 -0.406 3.7158 5.964 6.441 5.933 5.20562068526 0.510253012821 -7.0294 7.0294 1002607859.0 3.989765
-0.14 1.09965 0.252 3.8004 4.159 4.475 4.141 4.02051797044 0.336994198718 -9.3419 9.3419 3148175304.0 2.284044
0.07 1.22376 0.396 3.8055 3.778 4.085 3.759 1.52563449971 0.327134134615 3.5385 3.5385 3149029415.0 2.119255
0.44 1.39144 0.594 3.7839 3.278 3.64 3.259 1.98887286187 0.382765705128 5.509 5.509 4222659285.0 2.984095
-0.55 1.08418 0.618 3.8233 3.255 3.522 3.239 5.84494931837 0.293407371795 32.471 32.471 2075894283.0 4.489097
-0.72 1.4118 0.861 3.936 2.671 2.734 2.655 7.54764043751 0.108043589744 90.616 90.616 1003116249.0 0.5467631
0.17 0.83567 -0.503 3.6962 6.287 6.802 6.245 6.92721619369 0.561277788462 -13.3467 13.3467 3147846452.0 2.527868
0.07 1.20554 0.296 3.8018 4.031 4.347 4.013 6.83616580815 0.345474102564 -35.7992 35.7992 3148241057.0 0.7670098
0.28 2.0903 1.338 3.9233 1.39 1.454 1.374 6.06432888953 0.106554679487 82.8506 82.8506 4224556754.0 0.5362718
-0.21 1.20138 0.724 3.7553 3.035 3.439 3.017 7.36364314948 0.444770128205 -71.0428 71.0428 3150921996.0 4.494359
-0.04 1.25998 0.634 3.7976 3.192 3.512 3.174 6.49839824635 0.35239275641 -44.9054 44.9054 4224109621.0 3.871374
0.11 2.66792 1.924 3.9669 0.061 0.068 0.047 5.53057237367 0.05869125 117.5967 117.5967 3149501667.0 0.5072199
-0.21 1.09059 0.305 3.8043 4.029 4.337 4.011 4.29242030723 0.329599839744 -11.2315 11.2315 3149246314.0 2.827268
0.17 1.70777 0.996 3.8757 2.226 2.393 2.208 7.38238109671 0.217856346154 102.5118 102.5118 3148582144.0 0.7783931
0.4 1.02585 -0.127 3.7418 5.174 5.622 5.149 5.01242572779 0.475962660256 9.2435 9.2435 3148097266.0 1.983204
0.11 1.64694 0.912 3.8836 2.446 2.6 2.428 6.54951474582 0.192592019231 64.2471 64.2471 4221927904.0 0.5228486
0.11 1.33001 0.612 3.7923 3.243 3.576 3.225 6.66539362968 0.366165641026 -47.3168 47.3168 3148247954.0 3.055435
0.22 1.04767 -0.033 3.7583 4.905 5.311 4.883 7.17541798178 0.437001442308 -28.0845 28.0845 4221762348.0 1.926849
-0.35 1.0155 0.23 3.8008 4.231 4.545 4.214 6.85312004882 0.341560384615 -32.9484 32.9484 1001858853.0 3.484637
0.17 1.31082 0.421 3.8123 3.702 3.999 3.684 3.6113613069 0.318060608974 9.5491 9.5491 2074765096.0 0.5094183
0.4 1.79224 1.028 3.8631 2.127 2.32 2.11 6.81657089259 0.236734807692 83.4126 83.4126 4223244388.0 0.8316193
0.4 1.88992 1.107 3.8882 1.933 2.074 1.915 1.03969446552 0.161117692308 -6.6072 6.6072 4222211748.0 0.6055005
0.51 1.4664 0.609 3.8143 3.201 3.5 3.183 5.42077719971 0.325796538462 27.4452 27.4452 3150372412.0 1.010928
0.51 1.72935 1.015 3.7892 2.209 2.561 2.191 6.5569125452 0.392966602564 -71.6558 71.6558 4223934597.0 1.704821
-0.14 1.15039 0.411 3.8093 3.753 4.051 3.736 2.01255827558 0.316435032051 -4.4773 4.4773 2076739124.0 2.925372
0.07 1.78695 1.222 3.8199 1.685 1.955 1.667 4.73041837333 0.30079224359 39.9118 39.9118 3150104949.0 1.485099
0.22 1.5413 0.88 3.7244 2.702 3.197 2.68 5.36841833018 0.527774711538 33.6171 33.6171 3148584401.0 2.868036
0.07 1.03607 0.004 3.7679 4.804 5.186 4.784 7.21978238444 0.411616153846 -30.0024 30.0024 2074902743.0 2.041737
0.0 1.44839 0.7 3.8524 2.994 3.21 2.976 5.97100923698 0.246402467949 -38.6957 38.6957 3150723215.0 0.6137782
0.22 1.32578 0.438 3.8119 3.655 3.953 3.637 4.77906285152 0.321337371795 16.6526 16.6526 4221614708.0 0.6222969
-0.82 0.69488 -0.524 3.7289 6.238 6.682 6.217 6.45246868748 0.46852 10.9824 10.9824 1002600493.0 4.07196
-0.45 1.09829 0.385 3.8239 3.838 4.108 3.821 0.93792736393 0.287841987179 2.627 2.627 2076558033.0 2.321517
-0.04 1.10818 0.25 3.7938 4.162 4.491 4.143 3.86852178655 0.35078875 -8.7009 8.7009 2074459853.0 2.925816
0.69 1.87001 1.039 3.8749 2.077 2.249 2.059 7.59421583395 0.228483525641 120.0686 120.0686 4221766152.0 0.3490548
0.44 1.46761 0.555 3.8224 3.337 3.618 3.319 5.91878273609 0.309368878205 32.3509 32.3509 3150637197.0 0.01388184
0.22 2.07561 1.389 3.9067 1.243 1.338 1.226 7.45069606761 0.163881282051 161.8696 161.8696 4223896849.0 0.7430184
-0.45 0.96174 0.05 3.7931 4.698 5.026 4.679 5.76711623932 0.352205 16.2396 16.2396 1003608285.0 2.046127
0.22 1.0081 -0.156 3.7452 5.243 5.675 5.22 6.26764582192 0.46010025641 -15.9128 15.9128 3148108300.0 0.6132917
0.07 1.15922 0.256 3.7942 4.138 4.468 4.119 6.45147434014 0.358179358974 -28.6396 28.6396 3148207855.0 1.785044
0.17 2.20337 1.44 3.9616 1.247 1.263 1.231 3.35176805518 0.0403481410256 26.0462 26.0462 3148808840.0 0.3856043
0.28 1.60542 0.774 3.8576 2.782 2.99 2.765 6.36215355757 0.241282307692 50.8008 50.8008 2075185289.0 0.1999977
0.4 1.50139 0.615 3.8302 3.184 3.448 3.166 7.02564225798 0.300312467949 -57.1349 57.1349 3148868524.0 0.2076398
0.17 0.9293 -0.278 3.7286 5.594 6.055 5.566 5.94345488347 0.492744551282 -11.683 11.683 2074929989.0 2.458315
0.07 1.8701 1.174 3.9267 1.824 1.889 1.808 -1.26955676772 0.0817702884615 -2.4033 2.4033 3149501667.0 0.5072199
-0.1 0.71707 -0.702 3.6728 6.913 7.461 6.86 3.57906029931 0.601689647436 2.1517 2.1517 1003085280.0 3.96758
0.17 2.8622 1.922 4.0367 0.381 0.352 0.368 7.20607050795 0.0514200961538 210.3507 210.3507 2074314551.0 0.2001213
0.17 0.97964 -0.156 3.7443 5.246 5.678 5.223 4.67161532593 0.457451538462 -7.6488 7.6488 3151065134.0 2.594719
-0.31 0.99607 0.092 3.7914 4.582 4.914 4.564 4.99072487975 0.353847596154 -12.0045 12.0045 1001282590.0 2.273063
-0.14 1.41165 0.861 3.8219 2.611 2.88 2.593 6.39429998372 0.304839134615 55.6581 55.6581 3148175304.0 2.284044
0.4 1.35394 0.406 3.8054 3.728 4.043 3.709 7.33041970858 0.35044625 -51.3123 51.3123 4223160571.0 0.1257204
0.0 0.99201 -0.043 3.7638 4.933 5.322 4.913 4.09628184454 0.411173429487 -6.7811 6.7811 2076581098.0 2.716585
0.51 0.95651 -0.273 3.7206 5.604 6.098 5.572 7.26652876016 0.532824839744 21.2935 21.2935 3149258318.0 2.849109
-0.31 1.14381 0.442 3.8216 3.682 3.956 3.665 4.24938892533 0.295137532051 -12.9091 12.9091 3150602199.0 2.647868
-0.25 0.78479 -0.443 3.721 6.042 6.503 6.015 6.18888574373 0.491412660256 10.6475 10.6475 2074051652.0 3.596967
0.0 1.90387 1.328 3.896 1.401 1.518 1.384 5.58004616505 0.155299230769 66.4536 66.4536 3149589621.0 1.072374
0.4 4.07881 2.65 4.0582 -1.347 -1.385 -1.36 5.7808378981 0.0515024679487 238.6877 238.6877 4223160571.0 0.1257204
